"session_time","id","status","appointment_type","session_gender_single","session_type_single","session_gender_double_1","session_gender_double_2","session_type_double_1","session_type_double_2"
"2017-06-08 01:00:00",3239449,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-08 02:00:00",3239991,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-07 21:30:00",3240895,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-06-08 00:15:00",3241419,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-08 00:45:00",3241808,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-08 02:00:00",3242017,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-08 13:30:00",3243315,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-08 20:30:00",3243836,"completed","back_to_back","either",NULL,NULL,NULL,"deep","deep"
"2017-06-08 21:30:00",3244271,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-06-09 00:30:00",3244815,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-09 02:15:00",3245138,"completed","couples",NULL,NULL,"female","either","deep","deep"
"2017-06-09 02:30:00",3245234,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-09 03:45:00",3245448,"completed","couples",NULL,NULL,"female","either","swedish","swedish"
"2017-06-09 22:00:00",3246561,"completed","couples",NULL,NULL,"either","either","swedish","deep"
"2017-06-09 16:00:00",3246715,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-06-09 18:00:00",3246802,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-10 20:00:00",3247082,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-10 18:00:00",3247195,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-06-09 23:00:00",3247341,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-06-11 02:00:00",3247711,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-09 23:45:00",3248028,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-10 01:30:00",3248370,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-10 01:30:00",3248445,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-10 02:00:00",3248471,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-10 18:00:00",3250612,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-10 19:30:00",3251102,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-10 22:30:00",3251848,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-10 23:15:00",3252063,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-10 23:30:00",3252145,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-11 02:30:00",3252236,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-11 01:30:00",3252275,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-11 02:15:00",3252378,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-11 02:30:00",3252973,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-11 14:30:00",3253116,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-11 18:00:00",3254840,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-13 00:00:00",3254898,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-11 19:15:00",3255072,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-11 21:00:00",3255292,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-06-11 21:00:00",3255638,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-12 00:00:00",3255813,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-11 21:45:00",3255826,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-06-12 01:00:00",3256163,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-12 02:30:00",3256244,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-12 01:00:00",3256615,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-12 12:00:00",3257000,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 14:00:00",3257370,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-12 23:30:00",3258860,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-12 18:45:00",3259105,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-12 19:00:00",3259123,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-12 23:30:00",3259199,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-12 22:00:00",3259514,"completed","back_to_back","female",NULL,NULL,NULL,"deep","deep"
"2017-06-12 22:00:00",3259516,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-06-13 00:30:00",3259547,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-13 00:30:00",3259552,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-13 00:00:00",3259983,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-13 00:45:00",3260125,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-13 00:45:00",3260145,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-13 01:15:00",3260306,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-13 02:30:00",3260499,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-13 02:15:00",3260557,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","swedish"
"2017-06-13 23:30:00",3261774,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-14 23:00:00",3262344,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-13 20:00:00",3262407,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-14 02:00:00",3262510,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-14 02:30:00",3263088,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-14 00:30:00",3263103,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-14 00:30:00",3263261,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-14 01:00:00",3263319,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-06-14 02:30:00",3263683,"completed","couples",NULL,NULL,"male","either","swedish","swedish"
"2017-06-18 15:15:00",3263780,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-14 16:00:00",3265376,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 21:30:00",3265663,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 21:30:00",3265665,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-14 20:15:00",3265918,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-15 00:00:00",3266545,"completed","couples",NULL,NULL,"female","either","deep","deep"
"2017-06-15 01:00:00",3266568,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-06-15 00:45:00",3266743,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-15 18:15:00",3269067,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-16 00:00:00",3269250,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-15 20:00:00",3269260,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-15 22:30:00",3269268,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-16 19:00:00",3269342,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-15 23:30:00",3269985,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 23:45:00",3270001,"completed","couples",NULL,NULL,"female","female","sports","deep"
"2017-06-16 02:00:00",3270120,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-16 03:30:00",3270880,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-16 03:45:00",3270963,"completed","couples",NULL,NULL,"female","male","deep","deep"
"2017-06-16 15:00:00",3271350,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-06-16 15:00:00",3271673,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-16 12:00:00",3271702,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 00:00:00",3271935,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-16 17:45:00",3272479,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-19 00:00:00",3272523,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-16 20:45:00",3273121,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-17 20:00:00",3273124,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 19:45:00",3273127,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-16 21:15:00",3273128,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-16 20:45:00",3273131,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-17 22:45:00",3273180,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-17 18:30:00",3273779,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-17 00:45:00",3273840,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-16 23:45:00",3273841,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-17 00:00:00",3273870,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 00:15:00",3273912,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-17 14:00:00",3274293,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-18 16:00:00",3276474,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-07-14 17:00:00",3276550,"completed","couples",NULL,NULL,"either","either","swedish","deep"
"2017-06-18 14:00:00",3276630,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 23:00:00",3276897,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 20:00:00",3277198,"completed","couples",NULL,NULL,"either","either","deep","swedish"
"2017-06-17 19:30:00",3277304,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 20:15:00",3277505,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-17 20:30:00",3277598,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-17 20:45:00",3277648,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-06-25 19:00:00",3278295,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-17 23:15:00",3278445,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 23:30:00",3278947,"completed","couples",NULL,NULL,"female","male","swedish","swedish"
"2017-06-18 03:30:00",3279675,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 12:00:00",3279782,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 16:30:00",3281358,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-18 19:00:00",3282291,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 00:30:00",3283431,"completed","couples",NULL,NULL,"female","either","swedish","deep"
"2017-06-19 00:00:00",3283448,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 00:00:00",3283472,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-06-19 02:00:00",3283863,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-19 13:30:00",3284083,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 02:00:00",3284158,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-19 02:00:00",3284502,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 02:00:00",3284505,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-19 03:15:00",3284533,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 02:45:00",3284714,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 14:00:00",3286129,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 12:30:00",3286151,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-19 17:15:00",3286290,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-06-20 01:15:00",3286622,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-06-19 22:15:00",3287280,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-19 21:30:00",3287381,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-19 21:30:00",3287403,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-21 23:30:00",3287461,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 23:00:00",3287463,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-21 23:30:00",3287469,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-19 23:00:00",3287487,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-06-19 23:30:00",3287496,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-24 15:00:00",3287834,"completed","couples",NULL,NULL,"male","male","swedish","swedish"
"2017-06-20 00:00:00",3287862,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-20 02:15:00",3288478,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-20 14:00:00",3288635,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-20 03:45:00",3288823,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-06-23 00:00:00",3290391,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-06-20 21:15:00",3290651,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-21 02:45:00",3292005,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-21 16:15:00",3293692,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-06-21 17:00:00",3293719,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-21 16:45:00",3293720,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-21 23:00:00",3293814,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-06-22 01:30:00",3294710,"completed","couples",NULL,NULL,"male","female","swedish","sports"
"2017-06-22 15:00:00",3294943,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-22 02:30:00",3295359,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-22 03:00:00",3295621,"completed","back_to_back","male",NULL,NULL,NULL,"swedish","sports"
"2017-06-24 18:00:00",3297046,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 01:00:00",3297411,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 02:30:00",3298497,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-23 00:30:00",3298501,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-23 02:00:00",3298792,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 02:30:00",3298946,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 02:30:00",3298965,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-06-23 02:45:00",3299069,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 03:45:00",3299087,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-23 03:00:00",3299145,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 03:00:00",3299156,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-23 13:45:00",3300387,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-23 18:15:00",3300574,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-23 19:00:00",3300929,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-23 23:30:00",3301821,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-24 02:45:00",3302667,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-24 16:00:00",3303721,"completed","couples",NULL,NULL,"female","either","sports","sports"
"2017-06-24 14:00:00",3304065,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-24 17:30:00",3304419,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-24 18:00:00",3304678,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-06-24 18:15:00",3304736,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-06-24 22:30:00",3305735,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-06-24 22:30:00",3305740,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-25 02:15:00",3306669,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-25 03:45:00",3307136,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-06-25 19:30:00",3307503,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-25 14:00:00",3308256,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-25 23:00:00",3308543,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-30 18:00:00",3308807,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-25 20:00:00",3309263,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-25 22:00:00",3309666,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-06-25 23:30:00",3309750,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-26 12:00:00",3310905,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-26 16:00:00",3312808,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-26 17:15:00",3312986,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-06-26 19:30:00",3313359,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-27 18:00:00",3313758,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-06-27 00:00:00",3314213,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-06-27 00:00:00",3314226,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-06-27 03:45:00",3314986,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-06-28 01:30:00",3315053,"completed","single","female","deep",NULL,NULL,NULL,NULL
